streak_id,student_id,streak_active,streak_frozen,streak_created
842664,258321,1,0,"12/10/2022 13:20"
842665,291015,1,0,"12/10/2022 13:22"
842666,449130,1,0,"12/10/2022 13:23"
842667,450876,1,0,"12/10/2022 13:23"
842668,343192,1,0,"12/10/2022 13:25"
842669,433475,1,0,"12/10/2022 13:28"
842670,452880,1,0,"12/10/2022 13:29"
842671,425770,1,0,"12/10/2022 13:32"
842672,4016,1,0,"12/10/2022 13:36"
842673,456700,1,0,"12/10/2022 13:38"
842674,236414,1,0,"12/10/2022 13:39"
842675,455138,1,0,"12/10/2022 13:43"
842676,1659,1,0,"12/10/2022 13:43"
842677,263546,1,0,"12/10/2022 13:43"
842678,296473,1,0,"12/10/2022 13:43"
842679,181440,1,0,"12/10/2022 13:45"
842680,457200,1,0,"12/10/2022 13:47"
842681,291990,1,0,"12/10/2022 13:51"
842682,242014,1,0,"12/10/2022 13:54"
842683,294142,1,0,"12/10/2022 13:55"
842684,322546,1,0,"12/10/2022 13:58"
842685,326576,1,0,"12/10/2022 14:00"
842686,254567,1,0,"12/10/2022 14:00"
842687,457178,1,0,"12/10/2022 14:01"
842688,324068,1,0,"12/10/2022 14:02"
842689,457207,1,0,"12/10/2022 14:06"
842690,359503,1,0,"12/10/2022 14:07"
842691,426430,1,0,"12/10/2022 14:10"
842692,394304,1,0,"12/10/2022 14:10"
842693,145754,1,0,"12/10/2022 14:15"
842694,295567,1,0,"12/10/2022 14:20"
842695,298154,1,0,"12/10/2022 14:24"
842696,16979,1,0,"12/10/2022 14:27"
842697,230894,1,0,"12/10/2022 14:27"
842698,291627,1,0,"12/10/2022 14:28"
842699,288558,1,0,"12/10/2022 14:29"
842700,254720,1,0,"12/10/2022 14:31"
842701,267064,1,0,"12/10/2022 14:31"
842702,260980,1,0,"12/10/2022 14:32"
842703,355575,1,0,"12/10/2022 14:32"
842704,3577,1,0,"12/10/2022 14:34"
842705,404193,1,0,"12/10/2022 14:35"
842706,456944,1,0,"12/10/2022 14:39"
842707,451029,1,0,"12/10/2022 14:41"
842708,343379,1,0,"12/10/2022 14:42"
842709,393985,1,0,"12/10/2022 14:42"
842710,455937,1,0,"12/10/2022 14:43"
842711,294193,1,0,"12/10/2022 14:44"
842712,27160,1,0,"12/10/2022 14:46"
842713,252678,1,0,"12/10/2022 14:47"
842714,144682,1,0,"12/10/2022 14:48"
842715,415451,1,0,"12/10/2022 14:49"
842716,457212,1,0,"12/10/2022 14:50"
842717,437649,1,0,"12/10/2022 14:54"
842718,270671,1,0,"12/10/2022 14:55"
842719,286834,1,0,"12/10/2022 14:55"
842720,420093,1,0,"12/10/2022 14:56"
842721,291041,1,0,"12/10/2022 14:57"
842722,275449,1,0,"12/10/2022 14:58"
842723,453915,1,0,"12/10/2022 14:58"
842724,332032,1,0,"12/10/2022 14:58"
842725,402513,1,0,"12/10/2022 14:58"
842726,424451,1,0,"12/10/2022 14:58"
842727,105156,1,0,"12/10/2022 15:00"
842728,441853,1,0,"12/10/2022 15:02"
842729,456609,1,0,"12/10/2022 15:03"
842730,39492,1,0,"12/10/2022 15:06"
842731,365753,1,0,"12/10/2022 15:08"
842732,172887,1,0,"12/10/2022 15:10"
842733,272923,1,0,"12/10/2022 15:10"
842734,418364,1,0,"12/10/2022 15:12"
842735,454010,1,0,"12/10/2022 15:13"
842736,405271,1,0,"12/10/2022 15:19"
842737,457220,1,0,"12/10/2022 15:21"
842738,445296,1,0,"12/10/2022 15:23"
842739,268689,1,0,"12/10/2022 15:25"
842740,18533,1,0,"12/10/2022 15:28"
842742,428264,1,0,"12/10/2022 15:34"
842743,307177,1,0,"12/10/2022 15:36"
842744,317252,1,0,"12/10/2022 15:36"
842745,300127,1,0,"12/10/2022 15:36"
842746,261674,1,0,"12/10/2022 15:37"
842747,255220,1,0,"12/10/2022 15:42"
842748,313716,1,0,"12/10/2022 15:48"
842749,456601,1,0,"12/10/2022 15:49"
842750,271154,1,0,"12/10/2022 15:50"
842751,296237,1,0,"12/10/2022 15:59"
842752,407176,1,0,"12/10/2022 16:00"
842753,426151,1,0,"12/10/2022 16:00"
842754,396480,1,0,"12/10/2022 16:02"
842755,275132,1,0,"12/10/2022 16:02"
842756,272029,1,0,"12/10/2022 16:08"
842757,453912,1,0,"12/10/2022 16:08"
842758,391703,1,0,"12/10/2022 16:09"
842759,302378,1,0,"12/10/2022 16:12"
842760,171464,1,0,"12/10/2022 16:14"
842761,297003,1,0,"12/10/2022 16:16"
842762,149601,1,0,"12/10/2022 16:16"
842763,1200,1,0,"12/10/2022 16:17"
842764,274861,1,0,"12/10/2022 16:19"
842765,221898,1,0,"12/10/2022 16:19"
842766,160274,1,0,"12/10/2022 16:21"
842767,292355,1,0,"12/10/2022 16:23"
842768,457227,1,0,"12/10/2022 16:26"
842769,283691,1,0,"12/10/2022 16:30"
842770,433705,1,0,"12/10/2022 16:32"
842771,457229,1,0,"12/10/2022 16:34"
842772,296812,1,0,"12/10/2022 16:35"
842773,358440,1,0,"12/10/2022 16:35"
842774,455844,1,0,"12/10/2022 16:36"
842775,278851,1,0,"12/10/2022 16:37"
842776,411894,1,0,"12/10/2022 16:39"
842777,392902,1,0,"12/10/2022 16:39"
842778,442306,1,0,"12/10/2022 16:40"
842779,228262,1,0,"12/10/2022 16:41"
842780,396251,1,0,"12/10/2022 16:46"
842781,291878,1,0,"12/10/2022 16:53"
842782,457233,1,0,"12/10/2022 16:56"
842783,388201,1,0,"12/10/2022 17:07"
842784,365107,1,0,"12/10/2022 17:10"
842785,292650,1,0,"12/10/2022 17:10"
842786,407948,1,0,"12/10/2022 17:12"
842787,296697,1,0,"12/10/2022 17:12"
842788,455587,1,0,"12/10/2022 17:13"
842789,456278,1,0,"12/10/2022 17:15"
842790,315520,1,0,"12/10/2022 17:15"
842791,296813,1,0,"12/10/2022 17:20"
842792,258495,1,0,"12/10/2022 17:21"
842793,443900,1,0,"12/10/2022 17:21"
842794,300045,1,0,"12/10/2022 17:25"
842795,308119,1,0,"12/10/2022 17:26"
842796,454781,1,0,"12/10/2022 17:29"
842797,396948,1,0,"12/10/2022 17:31"
842798,315711,1,0,"12/10/2022 17:35"
842799,396484,1,0,"12/10/2022 17:37"
842800,457236,1,0,"12/10/2022 17:37"
842801,456588,1,0,"12/10/2022 17:38"
842802,353507,1,0,"12/10/2022 17:38"
842803,454538,1,0,"12/10/2022 17:41"
842804,278459,1,0,"12/10/2022 17:45"
842805,421636,1,0,"12/10/2022 17:47"
842806,179203,1,0,"12/10/2022 17:56"
842808,310633,1,0,"12/10/2022 18:00"
842809,454538,1,0,"12/10/2022 18:01"
842810,264146,1,0,"12/10/2022 18:01"
842811,297475,1,0,"12/10/2022 18:01"
842812,286826,1,0,"12/10/2022 18:02"
842813,152422,1,0,"12/10/2022 18:02"
842814,296697,1,0,"12/10/2022 18:04"
842815,116991,1,0,"12/10/2022 18:06"
842816,457049,1,0,"12/10/2022 18:06"
842817,401782,1,0,"12/10/2022 18:06"
842818,457052,1,0,"12/10/2022 18:07"
842819,271015,1,0,"12/10/2022 18:08"
842820,9845,1,0,"12/10/2022 18:08"
842821,293880,1,0,"12/10/2022 18:10"
842822,253772,1,0,"12/10/2022 18:13"
842823,30273,1,0,"12/10/2022 18:15"
842824,268984,1,0,"12/10/2022 18:19"
842825,455874,1,0,"12/10/2022 18:20"
842826,25813,1,0,"12/10/2022 18:21"
842827,398858,1,0,"12/10/2022 18:21"
842828,2248,1,0,"12/10/2022 18:22"
842829,347232,1,0,"12/10/2022 18:23"
842830,320597,1,0,"12/10/2022 18:24"
842831,455223,1,0,"12/10/2022 18:24"
842832,290504,1,0,"12/10/2022 18:25"
842833,306292,1,0,"12/10/2022 18:25"
842834,89305,1,0,"12/10/2022 18:25"
842835,457251,1,0,"12/10/2022 18:30"
842836,454557,1,0,"12/10/2022 18:32"
842837,175955,1,0,"12/10/2022 18:32"
842838,417291,1,0,"12/10/2022 18:32"
842839,303504,1,0,"12/10/2022 18:34"
842840,392224,1,0,"12/10/2022 18:35"
842841,279562,1,0,"12/10/2022 18:37"
842842,206068,1,0,"12/10/2022 18:38"
842843,448899,1,0,"12/10/2022 18:38"
842844,248969,1,0,"12/10/2022 18:41"
842845,453334,1,0,"12/10/2022 18:41"
842846,453252,1,0,"12/10/2022 18:42"
842847,275132,1,0,"12/10/2022 18:42"
842848,314554,1,0,"12/10/2022 18:43"
842849,278203,1,0,"12/10/2022 18:44"
842850,457253,1,0,"12/10/2022 18:49"
842851,2332,1,0,"12/10/2022 18:49"
842852,316270,1,0,"12/10/2022 18:50"
842853,295973,1,0,"12/10/2022 18:51"
842854,453670,1,0,"12/10/2022 18:53"
842855,251329,1,0,"12/10/2022 18:56"
842856,425458,1,0,"12/10/2022 18:57"
842857,294343,1,0,"12/10/2022 18:58"
842858,292496,1,0,"12/10/2022 19:02"
842859,270606,1,0,"12/10/2022 19:02"
842860,147038,1,0,"12/10/2022 19:04"
842861,303349,1,0,"12/10/2022 19:06"
842862,290242,1,0,"12/10/2022 19:07"
842863,173561,1,0,"12/10/2022 19:07"
842864,225011,1,0,"12/10/2022 19:08"
842865,457257,1,0,"12/10/2022 19:08"
842866,455964,1,0,"12/10/2022 19:09"
842867,293843,1,0,"12/10/2022 19:13"
842868,265588,1,0,"12/10/2022 19:15"
842869,402852,1,0,"12/10/2022 19:15"
842870,453895,1,0,"12/10/2022 19:15"
842871,313912,1,0,"12/10/2022 19:18"
842872,406976,1,0,"12/10/2022 19:27"
842873,282739,1,0,"12/10/2022 19:31"
842874,275566,1,0,"12/10/2022 19:38"
842875,421330,1,0,"12/10/2022 19:39"
842876,335556,1,0,"12/10/2022 19:39"
842877,292611,1,0,"12/10/2022 19:43"
842878,431234,1,0,"12/10/2022 19:43"
842879,216478,1,0,"12/10/2022 19:44"
842880,157144,1,0,"12/10/2022 19:45"
842881,453885,1,0,"12/10/2022 19:47"
842882,457265,1,0,"12/10/2022 19:49"
842883,457259,1,0,"12/10/2022 19:50"
842884,454504,1,0,"12/10/2022 19:51"
842885,432824,1,0,"12/10/2022 19:51"
842886,453072,1,0,"12/10/2022 19:53"
842887,296192,1,0,"12/10/2022 19:57"
842888,343646,1,0,"12/10/2022 20:02"
842889,324946,1,0,"12/10/2022 20:02"
842890,455369,1,0,"12/10/2022 20:03"
842891,267916,1,0,"12/10/2022 20:03"
842892,283029,1,0,"12/10/2022 20:04"
842893,418009,1,0,"12/10/2022 20:04"
842894,344832,1,0,"12/10/2022 20:06"
842895,292596,1,0,"12/10/2022 20:06"
842896,302525,1,0,"12/10/2022 20:08"
842897,444511,1,0,"12/10/2022 20:08"
842898,410772,1,0,"12/10/2022 20:12"
842899,345164,1,0,"12/10/2022 20:21"
842900,343001,1,0,"12/10/2022 20:21"
842901,454622,1,0,"12/10/2022 20:22"
842902,27160,1,0,"12/10/2022 20:22"
842903,352235,1,0,"12/10/2022 20:32"
842904,453213,1,0,"12/10/2022 20:33"
842905,456997,1,0,"12/10/2022 20:36"
842906,1652,1,0,"12/10/2022 20:36"
842907,417926,1,0,"12/10/2022 20:36"
842908,354722,1,0,"12/10/2022 20:38"
842909,390192,1,0,"12/10/2022 20:47"
842910,233324,1,0,"12/10/2022 20:49"
842911,454069,1,0,"12/10/2022 20:50"
842912,450949,1,0,"12/10/2022 20:51"
842913,277353,1,0,"12/10/2022 20:56"
842914,377862,1,0,"12/10/2022 20:56"
842915,412305,1,0,"12/10/2022 20:57"
842916,407874,1,0,"12/10/2022 20:58"
842917,188716,1,0,"12/10/2022 21:00"
842918,185851,1,0,"12/10/2022 21:01"
842919,159370,1,0,"12/10/2022 21:01"
842920,393366,1,0,"12/10/2022 21:01"
842921,335556,1,0,"12/10/2022 21:02"
842922,312359,1,0,"12/10/2022 21:04"
842923,454062,1,0,"12/10/2022 21:04"
842924,211837,1,0,"12/10/2022 21:05"
842926,234437,1,0,"12/10/2022 21:09"
842927,2723,1,0,"12/10/2022 21:10"
842928,297106,1,0,"12/10/2022 21:13"
842929,457276,1,0,"12/10/2022 21:14"
842930,457275,1,0,"12/10/2022 21:15"
842931,457190,1,0,"12/10/2022 21:17"
842932,274877,1,0,"12/10/2022 21:18"
842933,175519,1,0,"12/10/2022 21:19"
842934,380712,1,0,"12/10/2022 21:21"
842935,261758,1,0,"12/10/2022 21:22"
842936,453433,1,0,"12/10/2022 21:22"
842940,245451,1,0,"12/10/2022 21:33"
842941,452448,1,0,"12/10/2022 21:34"
842942,288754,1,0,"12/10/2022 21:35"
842943,453988,1,0,"12/10/2022 21:37"
842944,293976,1,0,"12/10/2022 21:38"
842945,450237,1,0,"12/10/2022 21:41"
842946,379252,1,0,"12/10/2022 21:44"
842947,401744,1,0,"12/10/2022 21:46"
842948,365019,1,0,"12/10/2022 21:47"
842950,265685,1,0,"12/10/2022 21:49"
842951,291561,1,0,"12/10/2022 21:50"
842952,291975,1,0,"12/10/2022 21:54"
842953,454788,1,0,"12/10/2022 21:55"
842954,198890,1,0,"12/10/2022 21:57"
842955,271519,1,0,"12/10/2022 22:00"
842956,454363,1,0,"12/10/2022 22:01"
842957,198890,1,0,"12/10/2022 22:05"
842958,3577,1,0,"12/10/2022 22:06"
842959,55809,1,0,"12/10/2022 22:08"
842960,285776,1,0,"12/10/2022 22:10"
842961,456137,1,0,"12/10/2022 22:12"
842962,301379,1,0,"12/10/2022 22:13"
842963,342007,1,0,"12/10/2022 22:17"
842964,457280,1,0,"12/10/2022 22:19"
842965,406422,1,0,"12/10/2022 22:24"
842966,171402,1,0,"12/10/2022 22:24"
842967,155640,1,0,"12/10/2022 22:27"
842968,181776,1,0,"12/10/2022 22:27"
842969,398783,1,0,"12/10/2022 22:31"
842970,292819,1,0,"12/10/2022 22:35"
842971,439999,1,0,"12/10/2022 22:39"
842972,431118,1,0,"12/10/2022 22:40"
842973,454984,1,0,"12/10/2022 22:44"
842974,291979,1,0,"12/10/2022 22:44"
842975,282726,1,0,"12/10/2022 22:45"
842976,341941,1,0,"12/10/2022 22:47"
842977,432812,1,0,"12/10/2022 22:48"
842978,242014,1,0,"12/10/2022 22:48"
842979,324390,1,0,"12/10/2022 22:51"
842980,298154,1,0,"12/10/2022 22:52"
842981,333749,1,0,"12/10/2022 22:54"
842982,427378,1,0,"12/10/2022 22:56"
842983,147038,1,0,"12/10/2022 23:01"
842984,212463,1,0,"12/10/2022 23:04"
842985,24664,1,0,"12/10/2022 23:09"
842987,271519,1,0,"12/10/2022 23:15"
842988,268584,1,0,"12/10/2022 23:22"
842989,223510,1,0,"12/10/2022 23:25"
842990,165374,1,0,"12/10/2022 23:26"
842991,327270,1,0,"12/10/2022 23:29"
842992,316337,1,0,"12/10/2022 23:29"
842993,455528,1,0,"12/10/2022 23:34"
842994,318419,1,0,"12/10/2022 23:34"
842995,398827,1,0,"12/10/2022 23:42"
842996,162998,1,0,"12/10/2022 23:43"
842997,408002,1,0,"12/10/2022 23:43"
842998,454697,1,0,"12/10/2022 23:47"
842999,286826,1,0,"12/10/2022 23:48"
843000,454098,1,0,"12/10/2022 23:49"
843001,429037,1,0,"12/10/2022 23:54"
627159,296993,0,1,"12/11/2022 0:00"
724699,24184,0,1,"12/11/2022 0:00"
809909,338986,0,1,"12/11/2022 0:00"
822377,281395,0,1,"12/11/2022 0:00"
832820,42236,1,1,"12/11/2022 0:00"
833662,453682,0,1,"12/11/2022 0:00"
834000,441659,0,1,"12/11/2022 0:00"
837704,18378,0,1,"12/11/2022 0:00"
838636,277065,0,1,"12/11/2022 0:00"
838767,409934,0,1,"12/11/2022 0:00"
838883,294540,0,1,"12/11/2022 0:00"
840435,332400,0,1,"12/11/2022 0:00"
841673,396741,0,1,"12/11/2022 0:00"
842454,348946,0,1,"12/11/2022 0:00"
842925,4016,0,1,"12/11/2022 0:00"
842937,297106,1,1,"12/11/2022 0:00"
842949,234889,1,1,"12/11/2022 0:00"
843398,398107,0,1,"12/11/2022 0:00"
843625,374333,0,1,"12/11/2022 0:00"
843002,284482,1,0,"12/11/2022 0:00"
843003,396484,1,0,"12/11/2022 0:01"
843004,456091,1,0,"12/11/2022 0:01"
843005,434664,1,0,"12/11/2022 0:03"
843006,360436,1,0,"12/11/2022 0:03"
843007,452490,1,0,"12/11/2022 0:04"
843008,306743,1,0,"12/11/2022 0:06"
843009,318419,1,0,"12/11/2022 0:07"
843010,271761,1,0,"12/11/2022 0:08"
843011,294193,1,0,"12/11/2022 0:09"
843012,293951,1,0,"12/11/2022 0:09"
843013,33912,1,0,"12/11/2022 0:13"
843014,394304,1,0,"12/11/2022 0:18"
843015,294033,1,0,"12/11/2022 0:24"
843016,456690,1,0,"12/11/2022 0:27"
843017,258201,1,0,"12/11/2022 0:29"
843018,163914,1,0,"12/11/2022 0:36"
843019,382055,1,0,"12/11/2022 0:36"
843020,457292,1,0,"12/11/2022 0:36"
843021,407874,1,0,"12/11/2022 0:45"
843022,255220,1,0,"12/11/2022 0:47"
843023,427200,1,0,"12/11/2022 0:47"
843024,280233,1,0,"12/11/2022 0:49"
843025,16979,1,0,"12/11/2022 0:52"
843026,302128,1,0,"12/11/2022 1:02"
843027,457249,1,0,"12/11/2022 1:08"
843028,201066,1,0,"12/11/2022 1:10"
843029,261693,1,0,"12/11/2022 1:13"
843030,454425,1,0,"12/11/2022 1:20"
843031,254875,1,0,"12/11/2022 1:24"
843032,425328,1,0,"12/11/2022 1:25"
843033,376511,1,0,"12/11/2022 1:27"
843034,453912,1,0,"12/11/2022 1:27"
843035,233324,1,0,"12/11/2022 1:30"
843036,164904,1,0,"12/11/2022 1:37"
843037,297581,1,0,"12/11/2022 1:53"
843038,364616,1,0,"12/11/2022 1:54"
843039,288884,1,0,"12/11/2022 1:57"
843040,202661,1,0,"12/11/2022 1:57"
843041,453762,1,0,"12/11/2022 1:58"
843042,173584,1,0,"12/11/2022 1:59"
843043,328665,1,0,"12/11/2022 2:00"
843044,149472,1,0,"12/11/2022 2:00"
843045,435385,1,0,"12/11/2022 2:10"
843046,193456,1,0,"12/11/2022 2:12"
843047,332318,1,0,"12/11/2022 2:13"
843048,453530,1,0,"12/11/2022 2:14"
843049,454952,1,0,"12/11/2022 2:14"
843050,457002,1,0,"12/11/2022 2:14"
843051,292048,1,0,"12/11/2022 2:15"
843052,340331,1,0,"12/11/2022 2:20"
843053,162406,1,0,"12/11/2022 2:24"
843054,399678,1,0,"12/11/2022 2:25"
843055,435646,1,0,"12/11/2022 2:28"
843056,427512,1,0,"12/11/2022 2:29"
843057,219488,1,0,"12/11/2022 2:30"
843058,400205,1,0,"12/11/2022 2:33"
843059,314217,1,0,"12/11/2022 2:35"
843060,178842,1,0,"12/11/2022 2:40"
843061,273060,1,0,"12/11/2022 2:40"
843062,260345,1,0,"12/11/2022 2:45"
843063,457115,1,0,"12/11/2022 2:46"
843064,281733,1,0,"12/11/2022 2:47"
843065,1306,1,0,"12/11/2022 2:47"
843066,451067,1,0,"12/11/2022 2:51"
843067,283939,1,0,"12/11/2022 2:54"
843068,457300,1,0,"12/11/2022 2:59"
843069,351183,1,0,"12/11/2022 2:59"
843070,272186,1,0,"12/11/2022 3:00"
843071,261644,1,0,"12/11/2022 3:09"
843072,452457,1,0,"12/11/2022 3:13"
843073,268926,1,0,"12/11/2022 3:14"
843074,351766,1,0,"12/11/2022 3:16"
843075,275189,1,0,"12/11/2022 3:17"
843076,12930,1,0,"12/11/2022 3:18"
843077,282121,1,0,"12/11/2022 3:19"
843078,311241,1,0,"12/11/2022 3:23"
843079,262778,1,0,"12/11/2022 3:28"
843080,269418,1,0,"12/11/2022 3:28"
843081,1561,1,0,"12/11/2022 3:30"
843082,454276,1,0,"12/11/2022 3:31"
843083,296402,1,0,"12/11/2022 3:32"
843084,454549,1,0,"12/11/2022 3:33"
843085,261393,1,0,"12/11/2022 3:34"
843086,453885,1,0,"12/11/2022 3:43"
843087,457304,1,0,"12/11/2022 3:46"
843088,348195,1,0,"12/11/2022 3:46"
843089,457285,1,0,"12/11/2022 3:46"
843090,151694,1,0,"12/11/2022 3:47"
843091,349196,1,0,"12/11/2022 3:49"
843092,324397,1,0,"12/11/2022 3:50"
843093,388890,1,0,"12/11/2022 3:56"
843094,454777,1,0,"12/11/2022 3:59"
843095,433475,1,0,"12/11/2022 3:59"
843096,263579,1,0,"12/11/2022 3:59"
843097,337925,1,0,"12/11/2022 4:03"
843098,455034,1,0,"12/11/2022 4:08"
843099,1561,1,0,"12/11/2022 4:12"
843100,457140,1,0,"12/11/2022 4:15"
843101,346780,1,0,"12/11/2022 4:15"
843102,297287,1,0,"12/11/2022 4:19"
843103,402036,1,0,"12/11/2022 4:25"
843104,292641,1,0,"12/11/2022 4:25"
843105,338997,1,0,"12/11/2022 4:26"
843106,454781,1,0,"12/11/2022 4:26"
843107,457303,1,0,"12/11/2022 4:29"
843108,391389,1,0,"12/11/2022 4:29"
843109,267064,1,0,"12/11/2022 4:32"
843110,297781,1,0,"12/11/2022 4:32"
843111,457306,1,0,"12/11/2022 4:37"
843112,454023,1,0,"12/11/2022 4:40"
843113,457310,1,0,"12/11/2022 4:43"
843114,443900,1,0,"12/11/2022 4:44"
843115,40867,1,0,"12/11/2022 4:46"
843116,277886,1,0,"12/11/2022 4:48"
843117,296203,1,0,"12/11/2022 4:50"
843118,303279,1,0,"12/11/2022 4:54"
843119,400441,1,0,"12/11/2022 4:59"
843120,394037,1,0,"12/11/2022 4:59"
843121,308287,1,0,"12/11/2022 5:00"
843122,282591,1,0,"12/11/2022 5:01"
843123,420963,1,0,"12/11/2022 5:02"
843124,262580,1,0,"12/11/2022 5:05"
843125,456777,1,0,"12/11/2022 5:08"
843126,353462,1,0,"12/11/2022 5:12"
843127,421345,1,0,"12/11/2022 5:14"
843128,194135,1,0,"12/11/2022 5:15"
843129,413184,1,0,"12/11/2022 5:15"
843130,235095,1,0,"12/11/2022 5:21"
843131,330071,1,0,"12/11/2022 5:22"
843132,414736,1,0,"12/11/2022 5:23"
843133,452457,1,0,"12/11/2022 5:24"
843134,348546,1,0,"12/11/2022 5:25"
843135,144023,1,0,"12/11/2022 5:28"
843136,336447,1,0,"12/11/2022 5:28"
843137,453798,1,0,"12/11/2022 5:28"
843138,457315,1,0,"12/11/2022 5:29"
843139,456676,1,0,"12/11/2022 5:29"
843140,310446,1,0,"12/11/2022 5:29"
843141,454504,1,0,"12/11/2022 5:34"
843142,266340,1,0,"12/11/2022 5:34"
843143,300929,1,0,"12/11/2022 5:34"
843144,292818,1,0,"12/11/2022 5:46"
843145,371404,1,0,"12/11/2022 5:47"
843146,55809,1,0,"12/11/2022 5:50"
843147,457318,1,0,"12/11/2022 5:50"
843148,457311,1,0,"12/11/2022 5:51"
843149,336509,1,0,"12/11/2022 5:52"
843150,285352,1,0,"12/11/2022 5:54"
843151,242698,1,0,"12/11/2022 5:56"
843152,248647,1,0,"12/11/2022 6:00"
843153,186915,1,0,"12/11/2022 6:01"
843154,457320,1,0,"12/11/2022 6:01"
843155,296440,1,0,"12/11/2022 6:06"
843156,298729,1,0,"12/11/2022 6:06"
843157,330071,1,0,"12/11/2022 6:08"
843158,302585,1,0,"12/11/2022 6:12"
843159,433671,1,0,"12/11/2022 6:12"
843160,263293,1,0,"12/11/2022 6:13"
843161,182591,1,0,"12/11/2022 6:15"
843162,261681,1,0,"12/11/2022 6:16"
843163,384203,1,0,"12/11/2022 6:19"
843164,457054,1,0,"12/11/2022 6:20"
843165,455085,1,0,"12/11/2022 6:25"
843166,377004,1,0,"12/11/2022 6:33"
843167,364831,1,0,"12/11/2022 6:33"
843168,147087,1,0,"12/11/2022 6:34"
843169,277322,1,0,"12/11/2022 6:34"
843170,334108,1,0,"12/11/2022 6:38"
843171,391818,1,0,"12/11/2022 6:39"
843172,453917,1,0,"12/11/2022 6:40"
843173,391777,1,0,"12/11/2022 6:41"
843174,457205,1,0,"12/11/2022 6:41"
843175,443104,1,0,"12/11/2022 6:42"
843176,454431,1,0,"12/11/2022 6:43"
843177,295567,1,0,"12/11/2022 6:46"
843178,278890,1,0,"12/11/2022 6:47"
843179,431105,1,0,"12/11/2022 6:47"
843180,457323,1,0,"12/11/2022 6:50"
843181,391565,1,0,"12/11/2022 6:52"
843182,284015,1,0,"12/11/2022 6:54"
843183,271603,1,0,"12/11/2022 6:55"
843184,446615,1,0,"12/11/2022 7:01"
843185,380876,1,0,"12/11/2022 7:03"
843186,372085,1,0,"12/11/2022 7:04"
843187,411668,1,0,"12/11/2022 7:05"
843188,457326,1,0,"12/11/2022 7:06"
843189,345164,1,0,"12/11/2022 7:11"
843190,218516,1,0,"12/11/2022 7:15"
843191,418024,1,0,"12/11/2022 7:18"
843192,181440,1,0,"12/11/2022 7:18"
843193,63294,1,0,"12/11/2022 7:19"
843194,261682,1,0,"12/11/2022 7:20"
843195,457181,1,0,"12/11/2022 7:20"
843196,376670,1,0,"12/11/2022 7:22"
843197,384432,1,0,"12/11/2022 7:23"
843198,410630,1,0,"12/11/2022 7:25"
843199,449130,1,0,"12/11/2022 7:27"
843200,434883,1,0,"12/11/2022 7:27"
843201,293539,1,0,"12/11/2022 7:28"
843202,407948,1,0,"12/11/2022 7:29"
843203,456815,1,0,"12/11/2022 7:33"
843204,450876,1,0,"12/11/2022 7:34"
843205,335656,1,0,"12/11/2022 7:34"
843206,173105,1,0,"12/11/2022 7:35"
843207,357142,1,0,"12/11/2022 7:39"
843208,268984,1,0,"12/11/2022 7:40"
843209,297248,1,0,"12/11/2022 7:40"
843210,431847,1,0,"12/11/2022 7:41"
843211,255296,1,0,"12/11/2022 7:43"
843212,337556,1,0,"12/11/2022 7:48"
843213,453988,1,0,"12/11/2022 7:50"
843214,298948,1,0,"12/11/2022 7:53"
843215,185851,1,0,"12/11/2022 7:53"
843216,403432,1,0,"12/11/2022 7:54"
843217,273303,1,0,"12/11/2022 8:00"
843218,457290,1,0,"12/11/2022 8:02"
843219,202070,1,0,"12/11/2022 8:05"
843220,353381,1,0,"12/11/2022 8:05"
843221,300231,1,0,"12/11/2022 8:06"
843222,255282,1,0,"12/11/2022 8:06"
843223,454984,1,0,"12/11/2022 8:08"
843224,157144,1,0,"12/11/2022 8:11"
843225,5254,1,0,"12/11/2022 8:14"
843226,398835,1,0,"12/11/2022 8:14"
843227,414419,1,0,"12/11/2022 8:18"
843228,280148,1,0,"12/11/2022 8:21"
843229,314918,1,0,"12/11/2022 8:21"
843230,105156,1,0,"12/11/2022 8:22"
843231,303864,1,0,"12/11/2022 8:26"
843232,345468,1,0,"12/11/2022 8:27"
843233,349988,1,0,"12/11/2022 8:29"
843234,16668,1,0,"12/11/2022 8:30"
843235,272510,1,0,"12/11/2022 8:31"
843236,455822,1,0,"12/11/2022 8:31"
843237,206068,1,0,"12/11/2022 8:37"
843238,457336,1,0,"12/11/2022 8:41"
843239,294682,1,0,"12/11/2022 8:41"
843240,433972,1,0,"12/11/2022 8:43"
843241,296103,1,0,"12/11/2022 8:45"
843242,408062,1,0,"12/11/2022 8:51"
843243,443536,1,0,"12/11/2022 8:51"
843244,289814,1,0,"12/11/2022 8:52"
843245,296461,1,0,"12/11/2022 8:53"
843246,454585,1,0,"12/11/2022 8:55"
843247,163102,1,0,"12/11/2022 8:57"
843248,402610,1,0,"12/11/2022 8:59"
843249,299435,1,0,"12/11/2022 8:59"
843250,411006,1,0,"12/11/2022 9:02"
843251,457341,1,0,"12/11/2022 9:03"
843252,254367,1,0,"12/11/2022 9:05"
843253,230052,1,0,"12/11/2022 9:07"
843254,457343,1,0,"12/11/2022 9:08"
843255,293682,1,0,"12/11/2022 9:10"
843256,378517,1,0,"12/11/2022 9:14"
843257,278753,1,0,"12/11/2022 9:14"
843258,318257,1,0,"12/11/2022 9:15"
843259,129608,1,0,"12/11/2022 9:16"
